0.0	0.005	0.0	0.0	0.0	0.0	0.035	100.0
0.01	0.005	0.0	0.008476942710808906	0.0	0.00023131949971543953	0.03498605861776912	99.89662329566767
0.02	0.005	0.0	0.01683781915855182	0.0	0.0009203130239901843	0.0349721227887422	99.79335345876531
0.03	0.005	0.0	0.025084217976966347	0.0	0.002059618214149533	0.03495819251070725	99.69019037881691
0.04	0.005	0.0	0.033217706058049586	0.0	0.00364198477118411	0.03494426778145318	99.58713394546065
0.05	0.005	0.0	0.041239828837425295	0.0	0.005660272754286193	0.03493034859876977	99.48418404844881
0.06	0.005	0.0	0.04915211062257439	0.0	0.008107450716167773	0.034916434960447676	99.38134057764759
0.07	0.005	0.0	0.05695605481442914	0.0	0.010976594354134016	0.03490252686427844	99.27860342303713
0.08	0.005	0.0	0.06465314427475767	0.0	0.01426088440072848	0.034888624308054485	99.17597247471122
0.09	0.005	0.0	0.07224484157672166	0.0	0.01795360522675701	0.034874727289569106	99.07344762287731
0.1	0.005	0.0	0.07973258921504378	0.0	0.022048143523847718	0.03486083580661649	98.97102875785635
0.11	0.005	0.0	0.08711780998001376	0.0	0.026537986185779103	0.034846949856991695	98.86871577008267
0.12	0.005	0.0	0.09440190722740599	0.0	0.03141671883806417	0.03483306943849065	98.76650855010384
0.13	0.005	0.0	0.10158626506535394	0.0	0.03667802470622029	0.034819194548910165	98.66440698858061
0.14	0.005	0.0	0.10867224857557077	0.0	0.042315683240738276	0.034805325186047946	98.56241097628678
0.15	0.005	0.0	0.1156612042861979	0.0	0.04832356756992474	0.03479146134770255	98.460520404109
0.16	0.005	0.0	0.1225544602822562	0.0	0.05469564389792535	0.03477760303167343	98.35873516304676
0.17	0.005	0.0	0.1293533264373098	0.0	0.06142597010527488	0.03476375023576091	98.2570551442122
0.18	0.005	0.0	0.13605909457985005	0.0	0.06850869468233062	0.03474990295776617	98.15548023883011
0.19	0.005	0.0	0.14267303901222556	0.0	0.0759380539800919	0.03473606119549131	98.05401033823765
0.2	0.005	0.0	0.14919641662500285	0.0	0.08370837159330663	0.034722224946739266	97.95264533388428
0.21	0.005	0.0	0.15563046703850983	0.0	0.09181405753986425	0.03470839420931387	97.85138511733173
0.22	0.005	0.0	0.16197641282191289	0.0	0.10024960681937119	0.03469456898101981	97.75022958025387
0.23	0.005	0.0	0.1682354598161861	0.0	0.10900959773001345	0.03468074925966266	97.64917861443654
0.24	0.005	0.0	0.1744087975273191	0.0	0.11808868978422041	0.03466693504304889	97.54823211177735
0.25	0.005	0.0	0.18049759913101215	0.0	0.1274816236829588	0.034653126328985796	97.44738996428572
0.26	0.005	0.0	0.18650302171538252	0.0	0.13718321991229088	0.03463932311528158	97.34665206408272
0.27	0.005	0.0	0.19242620638611513	0.0	0.1471883779283306	0.034625525399745324	97.24601830340099
0.28	0.005	0.0	0.1982682786906674	0.0	0.15749207401261123	0.034611733180186954	97.14548857458455
0.29	0.005	0.0	0.20403034894497696	0.0	0.1680893595478885	0.03459794645441729	97.04506277008862
0.3	0.005	0.0	0.20971351223346177	0.0	0.178975361018141	0.03458416522024802	96.94474078247964
0.31	0.005	0.0	0.21531884857121783	0.0	0.1901452790910979	0.034570389475491695	96.84452250443515
0.32	0.005	0.0	0.2208474231400662	0.0	0.2015943870690261	0.03455661921796174	96.74440782874362
0.33	0.005	0.0	0.22630028644198524	0.0	0.21331803017505924	0.03454285444547247	96.64439664830445
0.34	0.005	0.0	0.23167847483207876	0.0	0.22531162278916186	0.034529095155839046	96.54448885612761
0.35	0.005	0.0	0.23698301053187948	0.0	0.23757064837671818	0.034515341346877504	96.44468434533367
0.36	0.005	0.0	0.24221490164082524	0.0	0.25009065942627756	0.03450159301640476	96.34498300915371
0.37	0.005	0.0	0.2473751425178205	0.0	0.2628672752606748	0.034487850162238584	96.24538474092921
0.38	0.005	0.0	0.2524647136595219	0.0	0.2758961824935358	0.03447411278219764	96.14588943411204
0.39	0.005	0.0	0.25748458226670295	0.0	0.28917313223411245	0.034460380874101436	96.04649698226409
0.4	0.005	0.0	0.2624357024888402	0.0	0.3026939388146487	0.034446654435770364	95.94720727905722
0.41	0.005	0.0	0.2673190154241132	0.0	0.3164544797903798	0.03443293346502568	95.84802021827322
0.42	0.005	0.0	0.2721354491419678	0.0	0.3304506958180291	0.03441921795968949	95.74893569380374
0.43	0.005	0.0	0.2768859191044469	0.0	0.34467858824954434	0.0344055079175848	95.6499535996501
0.44	0.005	0.0	0.2815713279481675	0.0	0.3591342201265457	0.03439180333653547	95.55107382992334
0.45	0.005	0.0	0.2861925660988929	0.0	0.37381371317317147	0.03437810421436622	95.45229627884386
0.46	0.005	0.0	0.29075051198599805	0.0	0.3887132466890059	0.03436441054890263	95.35362084074134
0.47	0.005	0.0	0.2952460320424702	0.0	0.40382905754907916	0.03435072233797117	95.25504741005466
0.48	0.005	0.0	0.29967998070491975	0.0	0.4191574402038139	0.03433703957939915	95.1565758813319
0.49	0.005	0.0	0.3040532007594345	0.0	0.43469474477155906	0.034323362271014776	95.05820614923017
0.5	0.005	0.0	0.3083665232792067	0.0	0.4504373770946854	0.03430969041064709	94.95993810851557
0.51	0.005	0.0	0.31262076791243554	0.0	0.4663817974706344	0.034296023996126	94.86177165406299
0.52	0.005	0.0	0.3168167433295422	0.0	0.4825245183837799	0.03428236302528231	94.76370668085586
0.53	0.005	0.0	0.32095524722317015	0.0	0.4988621045054282	0.03426870749594764	94.6657430839861
0.54	0.005	0.0	0.3250370663081851	0.0	0.5153911726938178	0.03425505740595452	94.56788075865414
0.55	0.005	0.0	0.3290629763870386	0.0	0.5321083916474064	0.034241412753136316	94.47011960016886
0.56	0.005	0.0	0.33303374279083936	0.0	0.5490104793880441	0.03422777353532726	94.37245950394723
0.57	0.005	0.0	0.3369501200095282	0.0	0.566094205121457	0.034214139750362464	94.27490036551463
0.58	0.005	0.0	0.3408128523941413	0.0	0.5833563858360635	0.034200511396077875	94.17744208050424
0.59	0.005	0.0	0.34462267429362226	0.0	0.6007938856077687	0.034186888470310324	94.08008454465705
0.6	0.005	0.0	0.34838031005482184	0.0	0.6184036155999647	0.03417327097089749	93.98282765382177
0.61	0.005	0.0	0.3520864740224982	0.0	0.6361825340635324	0.03415965889567793	93.88567130395487
0.62	0.005	0.0	0.355741870646163	0.0	0.6541276457740106	0.03414605224249104	93.78861539112049
0.63	0.005	0.0	0.3593471948772241	0.0	0.6722359997372702	0.03413245100917709	93.69165981149003
0.64	0.005	0.0	0.36290313177469463	0.0	0.690504691228384	0.03411885519357721	93.59480446134258
0.65	0.005	0.0	0.3664103572337061	0.0	0.7089308582714706	0.034105264793533395	93.49804923706424
0.66	0.005	0.0	0.36986953807532974	0.0	0.727511681186498	0.03409167980688848	93.4013940351481
0.67	0.005	0.0	0.3732813320465762	0.0	0.7462443825892825	0.03407810023148618	93.30483875219419
0.68	0.005	0.0	0.3766463878203964	0.0	0.7651262273914927	0.034064526065171054	93.20838328490954
0.69	0.005	0.0	0.3799653450396071	0.0	0.784154522574135	0.034050957305788526	93.11202753010808
0.7	0.005	0.0	0.38323883479611576	0.0	0.8033266145612208	0.03403739395118489	93.01577138471023
0.71	0.005	0.0	0.38646747914350676	0.0	0.822639891584028	0.034023835999207275	92.91961474574329
0.72	0.005	0.0	0.3896518917410984	0.0	0.8420917806738825	0.03401028344770368	92.82355751034089
0.73	0.005	0.0	0.39279267805131757	0.0	0.8616797466841323	0.03399673629452297	92.72759957574284
0.74	0.005	0.0	0.3958904353397	0.0	0.8814012922901464	0.03398319453751484	92.6317408392951
0.75	0.005	0.0	0.39894575267489	0.0	0.9012539579893168	0.033969658174529876	92.53598119844979
0.76	0.005	0.0	0.4019592109286407	0.0	0.9212353221010564	0.03395612720341949	92.44032055076518
0.77	0.005	0.0	0.40493138303899845	0.0	0.9413429993973224	0.03394260162203597	92.34475879390541
0.78	0.005	0.0	0.4078628341021456	0.0	0.9615746403603316	0.03392908142823244	92.24929582564039
0.79	0.005	0.0	0.41075412118039584	0.0	0.9819279323285238	0.03391556661986291	92.15393154384599
0.8	0.005	0.0	0.4136057939510332	0.0	1.0024005963716651	0.03390205719478222	92.05866584650342
0.81	0.005	0.0	0.4164183947187658	0.0	1.0229903872287514	0.03388855315084606	91.9634986316992
